20000034,6,2018-12-29,20:05:09.691,2018-12-29,20:05:11.691
20000034,7,2018-12-29,20:05:12.691,2018-12-29,20:06:06.691
20000034,8,2018-12-29,20:06:07.691,2018-12-29,20:06:09.691
20000034,9,2018-12-29,20:06:10.691,2018-12-29,20:06:12.691
20000034,10,2018-12-29,20:06:13.691,2018-12-29,20:07:05.101
20000034,11,2018-12-29,20:07:06.101,2018-12-29,20:53:46.393
20000034,12,2018-12-29,20:53:47.393,2018-12-29,20:54:38.393
20000034,13,2018-12-29,20:54:39.393,2018-12-29,20:54:41.393
20000034,14,2018-12-29,20:54:42.393,2018-12-29,20:55:36.393
20000034,15,2018-12-29,20:55:37.393,2018-12-29,20:55:42.393
20000034,16,2018-12-29,20:55:43.393,2018-12-29,20:55:45.393
20000034,17,2018-12-29,20:55:46.393,2018-12-29,20:55:48.393
20000034,18,2018-12-29,20:55:49.393,2018-12-29,20:55:51.393
20000034,19,2018-12-29,20:55:52.393,2018-12-29,20:55:53.393
20000000,0,2018-12-29,21:26:13.494,2018-12-29,21:26:13.494
20000035,0,2018-12-29,21:26:14.494,2018-12-29,22:02:36.073
20000036,3,2018-12-30,21:01:14.124,2018-12-30,21:01:21.124
20000036,4,2018-12-30,21:01:22.124,2018-12-30,21:01:24.124
20000036,5,2018-12-30,21:01:25.124,2018-12-30,21:01:27.124
20000036,6,2018-12-30,21:01:28.124,2018-12-30,21:01:30.124
20000036,7,2018-12-30,21:01:31.124,2018-12-30,21:02:25.124
20000036,8,2018-12-30,21:02:26.124,2018-12-30,21:02:28.124
20000036,9,2018-12-30,21:02:29.124,2018-12-30,21:02:31.124
20000036,10,2018-12-30,21:02:32.124,2018-12-30,21:03:24.124
20000036,11,2018-12-30,21:03:25.124,2018-12-30,21:34:26.127
20000037,3,2018-12-31,19:19:00.790,2018-12-31,19:19:07.790
20000037,4,2018-12-31,19:19:08.790,2018-12-31,19:19:10.790
20000037,5,2018-12-31,19:19:11.790,2018-12-31,19:19:13.790
20000037,6,2018-12-31,19:19:14.790,2018-12-31,19:19:16.790
20000037,7,2018-12-31,19:19:17.790,2018-12-31,19:20:11.790
20000037,8,2018-12-31,19:20:12.790,2018-12-31,19:20:14.790
20000037,9,2018-12-31,19:20:15.790,2018-12-31,19:20:17.790
20000037,10,2018-12-31,19:20:18.790,2018-12-31,19:21:09.790
20000037,11,2018-12-31,19:21:10.790,2018-12-31,19:50:54.610
20000040,0,2019-01-01,20:47:45.369,2019-01-01,20:56:04.370
20000047,0,2019-01-03,02:20:39.112,2019-01-03,04:50:13.109
20000048,0,2019-01-03,04:58:59.109,2019-01-03,09:58:58.112
20000049,0,2019-01-03,16:55:39.110,2019-01-03,21:13:58.116
20000050,0,2019-01-03,22:28:59.111,2019-01-03,23:18:58.108
20000051,0,2019-01-03,23:27:19.108,2019-01-03,23:35:02.108
20000052,0,2019-01-04,00:33:59.108,2019-01-04,04:35:38.111
20000053,2,2019-01-04,19:06:51.554,2019-01-04,19:07:06.554
20000054,0,2019-01-04,19:09:22.555,2019-01-04,19:09:26.555
20000054,1,2019-01-04,19:09:27.555,2019-01-04,19:09:29.555
20000054,2,2019-01-04,19:09:30.555,2019-01-04,19:09:32.555
20000054,3,2019-01-04,19:09:33.555,2019-01-04,19:10:27.555
20000055,0,2019-01-04,19:10:31.555,2019-01-04,19:10:32.555
20000055,1,2019-01-04,19:10:33.555,2019-01-04,19:10:35.555
20000055,2,2019-01-04,19:10:36.555,2019-01-04,19:10:38.555
20000055,3,2019-01-04,19:10:39.555,2019-01-04,19:12:08.555
20000056,0,2019-01-04,19:12:09.555,2019-01-04,19:12:13.555
20000056,1,2019-01-04,19:12:14.555,2019-01-04,19:12:16.555
20000056,2,2019-01-04,19:12:17.555,2019-01-04,19:12:19.555
20000056,3,2019-01-04,19:12:20.555,2019-01-04,19:12:22.555
20000056,4,2019-01-04,19:12:23.555,2019-01-04,19:12:30.555
20000056,5,2019-01-04,19:12:31.555,2019-01-04,19:12:33.555
20000056,6,2019-01-04,19:12:34.555,2019-01-04,19:12:36.555
20000056,7,2019-01-04,19:12:37.555,2019-01-04,19:12:39.555
20000056,8,2019-01-04,19:12:40.555,2019-01-04,19:13:34.555
20000056,9,2019-01-04,19:13:35.555,2019-01-04,19:13:37.555
20000056,10,2019-01-04,19:13:38.555,2019-01-04,19:14:35.555
20000057,0,2019-01-04,19:14:41.555,2019-01-04,19:14:45.555
20000057,1,2019-01-04,19:14:46.555,2019-01-04,19:14:48.555
20000057,2,2019-01-04,19:14:49.555,2019-01-04,19:14:51.555
20000057,3,2019-01-04,19:14:52.555,2019-01-04,19:14:54.555
20000057,4,2019-01-04,19:14:55.555,2019-01-04,19:15:02.555
20000057,5,2019-01-04,19:15:03.555,2019-01-04,19:15:05.555
20000057,6,2019-01-04,19:15:06.555,2019-01-04,19:15:08.555
20000057,7,2019-01-04,19:15:09.555,2019-01-04,19:15:11.555
20000057,8,2019-01-04,19:15:12.555,2019-01-04,19:16:07.555
20000057,9,2019-01-04,19:16:08.555,2019-01-04,19:16:10.555
20000057,10,2019-01-04,19:16:11.555,2019-01-04,19:16:57.555
20000058,0,2019-01-04,19:17:01.555,2019-01-04,19:17:02.555
20000058,1,2019-01-04,19:17:03.555,2019-01-04,19:17:05.555
20000058,2,2019-01-04,19:17:06.555,2019-01-04,19:17:08.555
20000058,3,2019-01-04,19:17:09.555,2019-01-04,19:17:11.555
20000059,4,2019-01-04,19:19:16.555,2019-01-04,19:19:23.555
20000059,5,2019-01-04,19:19:24.555,2019-01-04,19:19:26.555
20000059,6,2019-01-04,19:19:27.555,2019-01-04,19:19:29.555
20000059,7,2019-01-04,19:19:30.555,2019-01-04,19:19:32.555
20000059,8,2019-01-04,19:19:33.555,2019-01-04,19:20:27.554
20000059,9,2019-01-04,19:20:28.554,2019-01-04,19:20:30.554
20000059,10,2019-01-04,19:20:31.554,2019-01-04,19:20:33.554
20000059,11,2019-01-04,19:20:34.554,2019-01-04,19:21:25.554
20000059,12,2019-01-04,19:21:26.554,2019-01-04,19:36:48.558
20000060,0,2019-01-04,19:37:09.558,2019-01-04,19:37:13.558
20000060,1,2019-01-04,19:37:14.558,2019-01-04,19:37:16.558
20000060,2,2019-01-04,19:37:17.558,2019-01-04,19:37:19.558
20000060,3,2019-01-04,19:37:20.558,2019-01-04,19:38:59.558
20000060,4,2019-01-04,19:39:00.558,2019-01-04,19:39:07.558
20000060,5,2019-01-04,19:39:08.558,2019-01-04,19:39:10.558
20000060,6,2019-01-04,19:39:11.558,2019-01-04,19:39:13.558
20000060,7,2019-01-04,19:39:14.558,2019-01-04,19:39:16.558
20000060,8,2019-01-04,19:39:17.558,2019-01-04,19:40:11.558
20000060,9,2019-01-04,19:40:12.558,2019-01-04,19:40:14.558
20000060,10,2019-01-04,19:40:15.558,2019-01-04,19:40:17.558
20000060,11,2019-01-04,19:40:18.558,2019-01-04,19:41:10.557
20000060,12,2019-01-04,19:41:11.557,2019-01-04,19:59:29.558
20000061,0,2019-01-04,19:59:56.558,2019-01-04,20:00:47.558
20000062,0,2019-01-04,20:59:08.557,2019-01-04,21:16:21.558
20000063,0,2019-01-05,12:41:59.241,2019-01-05,12:55:14.239
20000064,0,2019-01-05,12:55:15.239,2019-01-05,12:55:22.239
20000064,1,2019-01-05,12:55:23.239,2019-01-05,12:55:25.239
20000064,2,2019-01-05,12:55:26.239,2019-01-05,12:55:36.239
20000064,3,2019-01-05,12:55:37.239,2019-01-05,12:55:44.239
20000064,4,2019-01-05,12:55:45.239,2019-01-05,12:55:47.239
20000064,5,2019-01-05,12:55:48.239,2019-01-05,12:55:50.239
20000064,6,2019-01-05,12:55:51.239,2019-01-05,12:55:53.239
20000064,7,2019-01-05,12:55:54.239,2019-01-05,12:56:48.239
20000064,8,2019-01-05,12:56:49.239,2019-01-05,12:56:51.239
20000064,9,2019-01-05,12:56:52.239,2019-01-05,12:56:54.239
20000064,10,2019-01-05,12:56:55.239,2019-01-05,12:57:46.239
20000064,11,2019-01-05,12:57:47.239,2019-01-05,13:35:12.688
20000065,3,2019-01-05,16:07:50.862,2019-01-05,16:07:57.862
20000065,4,2019-01-05,16:07:58.862,2019-01-05,16:08:00.862
20000065,5,2019-01-05,16:08:01.862,2019-01-05,16:08:03.862
20000065,6,2019-01-05,16:08:04.862,2019-01-05,16:08:06.862
20000065,7,2019-01-05,16:08:07.862,2019-01-05,16:09:01.862
20000065,8,2019-01-05,16:09:02.862,2019-01-05,16:09:04.862
20000065,9,2019-01-05,16:09:05.862,2019-01-05,16:09:07.862
20000065,10,2019-01-05,16:09:08.862,2019-01-05,16:10:00.862
20000065,11,2019-01-05,16:10:01.862,2019-01-05,16:57:57.830
20000065,12,2019-01-05,16:57:58.830,2019-01-05,16:58:49.830
20000065,13,2019-01-05,16:58:50.830,2019-01-05,16:58:52.830
20000065,14,2019-01-05,16:58:53.830,2019-01-05,16:59:47.830
20000065,15,2019-01-05,16:59:48.830,2019-01-05,16:59:53.830
20000065,16,2019-01-05,16:59:54.830,2019-01-05,16:59:56.830
20000065,17,2019-01-05,16:59:57.830,2019-01-05,16:59:59.830
20000065,18,2019-01-05,17:00:00.830,2019-01-05,17:00:02.830
20000065,19,2019-01-05,17:00:03.830,2019-01-05,17:00:07.830
20000066,0,2019-01-05,17:00:35.830,2019-01-05,17:00:44.830
20000067,3,2019-01-05,17:43:55.829,2019-01-05,17:44:02.829
20000067,4,2019-01-05,17:44:03.829,2019-01-05,17:44:05.829
20000067,5,2019-01-05,17:44:06.829,2019-01-05,17:44:08.829
20000067,6,2019-01-05,17:44:09.829,2019-01-05,17:44:11.829
20000067,7,2019-01-05,17:44:12.829,2019-01-05,17:45:06.829
20000067,8,2019-01-05,17:45:07.829,2019-01-05,17:45:09.829
